compound_id,smiles,Score_3D
ZINC_V8_2578,CCCc1ccc(C(=O)N[C@@H](C)c2cccc(S(=O)(=O)NC)c2)cc1,0.44066486
ZINC_V8_46642,COC(=O)c1cn(CC(=O)Nc2ccccc2Cl)c2nc(C)ccc2c1=O,0.4406648
ZINC_V8_38651,COC(=O)C1=C(C)N(C2CCCCC2)C(=O)/C1=C\c1cc(C)n(-c2ccc(OC)cc2)c1C,0.4406648
ZINC_V8_48807,C[C@@H](NC(=O)c1cccnc1[S-])c1cccc(N2CCCC2=O)c1,0.4406648
ZINC_V8_33396,CS[C@@H]1CC[C@@H](NC(=O)NCc2ccc3ccccc3c2)C1,0.4406648
ZINC_V8_11428,CCN(C(=O)[C@H](C)Sc1nnnn1-c1ccc(C)cc1C)C1CCCCC1,0.4406648
ZINC_V8_35178,Cc1nnc2n1CCC[C@H]2NC(=O)Nc1cnn(CC[NH+]2CCCCC2)c1,0.4406648
ZINC_V8_10201,CC(C)[NH+](CCO)CC(=O)Nc1cc(Cl)ccc1-n1cncn1,0.4406648
ZINC_V8_20499,COCCn1nc(C)c(NC(=O)N[C@@H](C)[C@@H]2COc3ccccc32)c1C,0.4406648
ZINC_V8_35065,Cc1cccc(-n2nc(C(C)(C)C)cc2NC(=O)CCc2cnn(C)c2)c1,0.4406648
ZINC_V8_10185,C=CCn1c(SCC(=O)NC(=O)NC(C)(C)C)nc2sc3c(c2c1=O)CCCC3,0.4406648
ZINC_V8_39536,CC[C@H]1C(=O)NC(=O)CN1c1ccc(C#N)c([N+](=O)[O-])c1,0.4406648
ZINC_V8_18168,Nc1c2c(nc[n+]1CCO)Oc1cc(O)ccc1[C@H]2c1ccc(Cl)cc1,0.4406648
ZINC_V8_46775,NC(=O)NCc1ccc(C(=O)Nc2nnc(Cc3ccccc3)s2)cc1,0.4406648
ZINC_V8_48497,CN(C)C(=O)[C@H]1CN(C(=O)[C@H]([NH3+])Cc2ccccc2)C[C@@]12CCc1ccccc1C(=O)N2,0.4406648
ZINC_V8_6097,COc1ccc(CNC(=O)C2CC[NH+](Cc3ccc(C)s3)CC2)cc1,0.4406648
ZINC_V8_24503,COc1ccccc1N/C(=N\C(=O)c1ccc(C)cc1)NCc1ccccn1,0.4406648
ZINC_V8_31918,Cc1cc2c(cc1C)O[C@@H](C(=O)NC[C@@H](C)Cn1cc[nH+]c1)C2,0.4406648
ZINC_V8_43453,CC(C)CN1C(=O)N(C2Cc3ccccc3C2)C(=O)C12CC[NH+](C[C@@H]1C=NN=C1c1ccccc1)CC2,0.4406648
ZINC_V8_19689,C[C@H](Cc1ccccc1)OC(=O)[C@@H]1CCCN(C(=O)c2ccncc2)C1,0.4406648
ZINC_V8_25483,Cc1c(-c2cnn(C)c2)nc(N)c(C#N)c1-c1ccc(C(=O)[O-])cc1,0.4406648
ZINC_V8_28615,Cn1ccs/c1=N\C(=O)C1CCN(S(=O)(=O)c2cc(Cl)ccc2Cl)CC1,0.4406648
ZINC_V8_22492,COc1ccc2cc(C(=O)N(Cc3ccc(C)o3)C(C)C)[nH]c2c1,0.4406648
ZINC_V8_15174,CCS(=O)(=O)CCNC(=O)N[C@@H](C)c1cccc(N2CCCC2)c1,0.4406648
ZINC_V8_6665,C[C@@H](CS(C)(=O)=O)C(=O)Nc1nc(-c2ccccc2F)cs1,0.44066477
ZINC_V8_12067,Cc1cc(C(F)(F)F)c2c(C)nn(CC(=O)N[C@H](C)Cn3nc(C)cc3C)c2n1,0.44066477
ZINC_V8_33842,COc1ccc(C(=O)N(C[C@H]2C=c3cccc(C)c3=[NH+]C2=O)c2cccc(C)c2)cc1OC,0.44066477
ZINC_V8_22660,COc1ccc(NC(=O)c2ccco2)cc1NC(=O)c1ccc(Cl)cc1Cl,0.44066477
ZINC_V8_48402,CCCN1C(=O)c2[nH]nc(-c3ccc(C)cc3)c2[C@@H]1c1cc(OC)c(O)c(OC)c1,0.44066477
ZINC_V8_197,CCc1ccc(-c2nc(C(=O)N3CCO[C@H](CC)C3)cs2)cc1,0.44066477
ZINC_V8_7042,CC(=O)N1CCC(C(=O)Nc2sc(C)c(-c3ccccc3)c2C#N)CC1,0.44066477
ZINC_V8_21891,O=C(c1cccc(CCl)c1)N1CCN(c2[nH+]cccc2C(F)(F)F)CC1,0.44066477
ZINC_V8_27811,COc1ccc(-c2noc(C3[C@H]4CCCC[C@@H]34)n2)cn1,0.4406647
ZINC_V8_3605,Cc1nonc1C(=O)N1CCC[C@@H]1c1nc(C)c2c(n1)N(C)C(=O)CC2,0.4406647
ZINC_V8_25568,C[NH+]1CCN([C@@H]2CCCCN(C(=O)NCc3ccccn3)C2)CC1,0.4406647
ZINC_V8_8200,C/[NH+]=C(/NCCOc1cccnc1)N[C@@H]1CCOc2ccccc21,0.4406647
ZINC_V8_48516,N#CCOc1ccc(C(=O)/C=C/c2c(Cl)nc3sccn23)cc1,0.4406647
ZINC_V8_42017,CCOc1cc(/C=C2\NC(=O)N(CC(=O)Nc3ccc(Cl)cc3)C2=O)ccc1O,0.4406647
ZINC_V8_34223,COc1ccc(C(=O)C2=C([O-])C(=O)N(CC[NH+](C)C)[C@@H]2c2ccc(F)cc2)cc1,0.4406647
ZINC_V8_24848,Cc1[nH]c2ccccc2c1[C@@]1(O)C(=O)N(C/C=C/c2ccccc2)c2ccccc21,0.4406647
ZINC_V8_12545,C[C@H]1C[C@H](C)C[NH+](C[C@@H](C)NC(=O)NNC(=O)Cc2c[nH]c3ccccc23)C1,0.4406647
ZINC_V8_2262,CC(=O)N[C@@H]1CCCN(C(=O)C[NH+](Cc2ccc(C)s2)C(C)C)C1,0.4406647
ZINC_V8_24977,COC[C@H](C)NC(=O)c1cccc(NC(=O)C2CC2)c1,0.4406647
ZINC_V8_40904,O=C(NC1CCCCC1)[C@H](c1cc2c(cc1[N+](=O)[O-])OCO2)N1CCC2(CC1)OCCO2,0.4406647
ZINC_V8_38101,Cc1ccc(-n2nc3c(c2-n2cccc2)CN(C(=O)CCC2CCCCC2)C3)cc1,0.4406647
ZINC_V8_21856,CC(C)CCn1cc(C(=O)N2C[C@@H](O)C[C@H]2c2cc(F)ccc2F)nn1,0.4406647
ZINC_V8_2463,Cc1ccc(-c2nc(C(=O)NC[C@H](O)c3ccccc3)cc3c2[nH]c2ccccc23)cc1,0.4406647
ZINC_V8_32372,O=C([C@H]1CSCN1C(=O)CCCc1cc(F)ccc1F)N1CCCC1,0.4406647
ZINC_V8_3240,CN1CC[C@H](NC(=O)c2cnc([C@H]3CCCO3)s2)C1=O,0.4406647
ZINC_V8_11533,c1cc(C[NH2+][C@@H](c2cccs2)C2CCCC2)cc(Cn2ccnc2)c1,0.4406647
ZINC_V8_35390,O=C1OCC2=C1[C@H](c1ccc(F)cc1)CC(=O)N2c1cccc(C(F)(F)F)c1,0.4406647
ZINC_V8_4371,Cc1ccc(C(=O)CCC(=O)Nc2cc(F)ccc2Cl)s1,0.4406647
ZINC_V8_15081,COc1cccc([C@H](CNC(=O)c2n[nH]c3ccccc23)c2c[nH]c3ccccc23)c1OC,0.4406647
ZINC_V8_31100,Cc1ccc(C/[NH+]=C(\N)NC(C)C)c(OC[C@@H]2CCOC2)c1,0.4406647
ZINC_V8_47628,CSc1cccc(NC(=O)[C@H]2CCCCN2S(=O)(=O)c2ccccc2)c1,0.4406647
ZINC_V8_6151,Cc1ccc(C(=O)Nc2cccc3c2C(=O)N(c2ccccc2)C3=O)cc1[N+](=O)[O-],0.4406647
ZINC_V8_14460,CNC(=O)C1CC[NH+]([C@@H](C)C(=O)Nc2cccc(N3CCCC3=O)c2)CC1,0.4406647
ZINC_V8_13031,CCN(C[C@@H](C)C#N)C(=O)[C@@H]1CCCN(S(=O)(=O)c2ccc(C)cc2)C1,0.4406647
ZINC_V8_28007,O=C(COc1ccccc1F)Nc1cccc(-c2cn[nH]c2)c1,0.4406647
ZINC_V8_931,COc1ccc([C@H](CNC(=O)c2cccc3ccccc23)[NH+]2CCCC2)cc1,0.4406647
ZINC_V8_8428,O=C(CCCOc1ccc(Br)cc1)Nc1ccc(N2CCOCC2)cc1,0.44066468
ZINC_V8_47939,Cc1c(C(=O)Nc2ccc(Br)cn2)c(=O)oc2ccccc12,0.44066468
ZINC_V8_10198,CCC1CCC2(CC1)NC(=O)N(CC(=O)N1CCN(c3ccccc3)CC1)C2=O,0.44066468
ZINC_V8_44947,C[C@@]12CCC(=O)N1[C@@H](C(=O)N(Cc1ccsc1)C1CC1)CS2,0.44066468
ZINC_V8_22436,COc1cc(C)c(C(=O)N(C[C@H]2CCCO2)C2CCCC2)cc1OC,0.44066468
ZINC_V8_19553,COc1ccc(/C(O)=C2\C(=O)C(=O)N(CC[NH+](C)C)[C@H]2c2ccc(C)cc2)cc1C,0.44066468
ZINC_V8_18217,Cc1c(C(=O)N[C@H](COc2ccccc2F)c2ccccc2)cccc1[N+](=O)[O-],0.44066468
ZINC_V8_48969,C[C@@H](CNC(=O)Cn1ncn2nc(-c3ccco3)cc2c1=O)c1ccccc1,0.44066468
ZINC_V8_32767,CCS(=O)(=O)C[C@@H](C)N(C)C(=O)N[C@@H]1c2cccc(F)c2CC[C@@H]1C,0.44066468
ZINC_V8_34441,CNS(=O)(=O)c1ccc([C@@H](C)[NH2+]CC2(O)CCC(C(C)(C)C)CC2)cc1,0.44066468
ZINC_V8_7148,CCN(CC)C(=O)[C@H]1CN(Cc2ccc3c(c2)OCO3)CCN1S(C)(=O)=O,0.44066468
ZINC_V8_28124,O=C(CN1CCN(C(=O)Nc2ccccc2OC(F)F)CC1)NC1CC1,0.44066468
ZINC_V8_47379,O=C1CN(C(=O)Nc2cccc(CC[NH+]3CCCC3)c2)[C@H]2CCCC[C@H]2N1,0.44066468
ZINC_V8_42315,C[C@@H](NC(=O)c1nc(C2CC2)n2ccccc12)[C@@H](O)Cc1ccccc1,0.44066468
ZINC_V8_6548,O=C(NCc1ccco1)N1CCC(Oc2ccccc2C(=O)N2CCCC2)CC1,0.44066462
ZINC_V8_8591,O=S(=O)(Nc1ccccc1Cn1cncn1)c1ccc2ccccc2c1,0.44066462
ZINC_V8_25202,Cc1nccn1-c1cncc(NCCCS(=O)(=O)c2ccccc2)n1,0.44066462
ZINC_V8_9489,CCOc1ccc([C@H](C)NS(=O)(=O)c2cccc(Cl)c2)cc1OC,0.44066462
ZINC_V8_37460,CCCCCC[C@H](C)NC(=O)N1CCC[C@H](c2[nH]cc[nH+]2)C1,0.44066462
ZINC_V8_37456,Cc1cc(C)c(-c2csc(NC(=O)c3cccc(N(C)C)c3)n2)cc1C,0.44066462
ZINC_V8_32990,COc1ccc(OCc2nc(C(=O)N(C)Cc3nc(C)cs3)co2)cc1,0.44066462
ZINC_V8_46011,COc1ccc2c(c1)OC[C@H]([NH2+][C@@H](C)CC1CCOCC1)C2,0.44066462
ZINC_V8_47600,C[C@H](CC(=O)Nc1nc(-c2ccncc2)cs1)c1ccccc1,0.44066462
ZINC_V8_30511,COc1ccc(-c2nc(C[S@](=O)CC(=O)NC3CCCC3)c(C)o2)cc1,0.44066462
ZINC_V8_48750,CCOC1CCN(C(=O)Cn2c(=O)oc3ccccc32)CC1,0.44066462
ZINC_V8_48456,O=C(CCc1cc(Cl)no1)N1CCC[NH+](C2CCCC2)CC1,0.44066462
ZINC_V8_437,Cn1ncc2c(NCc3ccco3)nc(CCc3ccccc3)nc21,0.44066456
ZINC_V8_32748,Cc1ccc2c(c1)nc([C@@H](C)Cl)n2CCC(=O)NC1CC1,0.44066456
ZINC_V8_17993,Cc1ccccc1Cn1nc(C)c(NC(=O)c2cccc(C(F)(F)F)c2)c1C,0.44066456
ZINC_V8_26073,Cc1cc2c(o1)CC(C)(C)C[C@H]2NC(=O)N1CCN(c2ncccn2)CC1,0.44066456
ZINC_V8_6314,CCOC(=O)C1(C)CC[NH+]([C@@H](C)C(=O)Nc2cccc(SC)c2)CC1,0.44066456
ZINC_V8_41451,CC(C)[C@@H]1NC(=O)[C@H]2CN(C(=O)Oc3ccc(F)cc3)CCN2C1=O,0.44066456
ZINC_V8_15613,COc1ccc(OC)c(/C=C2/SC(N3CCN(C)CC3)=NC2=O)c1,0.44066456
ZINC_V8_33467,CCOc1cc(/C=C2/N=C(c3ccccc3Cl)OC2=O)cc(Cl)c1OC(C)=O,0.44066456
ZINC_V8_18486,C[C@@H](c1ccco1)N(C(=O)Nc1cccc(N2CCCCC2)c1)C1CC1,0.44066456
ZINC_V8_7978,CN1CCc2nc(N)c(C#N)c(-c3ccc(Cl)cc3)c2C1,0.44066456
ZINC_V8_37593,COc1cc(C)c(C(=O)N2C[C@@H](C)OC[C@H]2c2ccccc2)cc1OC,0.44066456
ZINC_V8_43752,Cc1ccc(CC(=O)N2CCC(C(=O)Nc3nncs3)CC2)cc1O,0.44066456
ZINC_V8_41485,O=C(CSc1nccn1C1CC1)N1CCN(c2cccc(C(F)(F)F)c2)CC1,0.44066456
ZINC_V8_19362,CC(C)[C@@H](Sc1nnc(-c2cc3c(s2)CC[C@@H](C)C3)o1)C(=O)NC(N)=O,0.44066456
ZINC_V8_36934,COc1ccc(NC(=O)COC(=O)c2ccc(C)c(F)c2)cc1OC,0.44066453
ZINC_V8_42983,O=C(Cc1cc(F)ccc1F)N1CCC[C@H](C(=O)N2CCOCC2)C1,0.44066453
ZINC_V8_6455,O=C([C@H]1CC12CCC2)N1CCc2onc(-c3ccc4c(c3)OCO4)c2C1,0.44066453
ZINC_V8_2632,C#Cc1cccc(N(Cc2cccs2)S(=O)(=O)c2cn[nH]c2)c1,0.44066453
ZINC_V8_49145,COc1cccc(N2C(=O)C(O)=C(C(C)=O)[C@H]2c2ccc(F)cc2)c1,0.44066453
ZINC_V8_29373,Fc1ccc(NC(=S)N(Cc2cccc(F)c2)C[C@H]2CCCO2)cc1,0.44066453
ZINC_V8_32724,CCCC(=O)N1CCC([NH+]2CCC[C@@H](C(=O)NCc3cccnc3)C2)CC1,0.44066453
ZINC_V8_35829,Cc1c(C(=O)[C@@H](C#N)c2nnc(-c3ccccc3)n2C)sc2ccc(F)cc12,0.44066453
ZINC_V8_33761,CCCN(Cc1ccccc1O)C(=O)c1cnc([C@H]2CCCO2)s1,0.44066453
ZINC_V8_8991,CCOc1cccc(/C=C2/SC(=S)N([C@H](C(=O)OC)c3ccccc3)C2=O)c1,0.44066453
ZINC_V8_19460,CC(C)CC(=O)Nc1ccc2c(c1)CCCN2S(=O)(=O)c1ccccc1,0.44066453
ZINC_V8_45209,CC[C@H](C)c1ccc(O[C@H]2O[C@H]3CO[C@H](c4ccccc4)O[C@@H]3[C@@H](O)[C@H]2NC(C)=O)cc1,0.44066453
ZINC_V8_24715,COc1cccc(/C=C/C(=O)OCC(=O)Nc2cccc(Cl)c2Cl)c1,0.44066453
ZINC_V8_18692,Cc1ccccc1N1CCN(Cc2cc(=O)n3ccsc3[nH+]2)CC1,0.44066453
ZINC_V8_42309,O=C(Cc1cn2ccsc2n1)Nc1nc2ccc(Cl)cc2s1,0.44066453
ZINC_V8_12327,O=C(CCc1cccs1)N1CC[C@]2(CCCN(CCO)C2=O)C1,0.44066453
ZINC_V8_20540,Cc1ccc(C(=O)NNc2ncnc(N3CCC[C@H](C)C3)c2N)cc1,0.44066453
ZINC_V8_34877,CSc1nc([O-])c(C(=O)NCCc2c(F)cccc2F)cc1C#N,0.44066453
ZINC_V8_31375,C=C1c2ccccc2C(=O)N1CC(=O)Oc1ccc(C)cc1C(=O)NCC(C)C,0.44066453
ZINC_V8_18915,Cc1cc(=O)oc2cc(OC(=O)C3CCOCC3)c(Cl)cc12,0.44066453
ZINC_V8_31249,COc1cccc2cc(C(=O)Nc3ccnn3C(C)C)oc12,0.44066453
ZINC_V8_34344,CC(=O)N(c1nc(COc2ccc(C#N)cc2)cs1)c1cccc(C)c1C,0.44066453
ZINC_V8_35028,N#Cc1ccc(NC(=O)[C@H]2CC(=O)N(c3ccc4c(c3)OCCO4)C2)cc1,0.44066453
ZINC_V8_11775,Cc1ccc(-c2nc(C)sc2CC(=O)N2CCN(C(=O)Nc3ccccc3)CC2)cc1,0.44066453
ZINC_V8_2893,Cc1nc(N2CCOCC2)c2c(C(=O)N3CCc4ccccc43)c(C)oc2n1,0.44066453
ZINC_V8_8723,COC(=O)C(C)(C)[C@H]1CCCN(C(=O)[C@H]2C[C@@H]2c2ccccc2F)C1,0.44066453
ZINC_V8_26884,CN(CCc1cn[nH]c1)C(=O)[C@@H]1[C@@H]2C=C[C@@]3(CN(C4CCCCCC4)C(=O)[C@@H]13)O2,0.44066453
ZINC_V8_3023,O=C(NCc1ccc(N2CCOCC2)[nH+]c1)c1csc2c1CCCC2,0.44066453
ZINC_V8_22297,CCc1c(C(=O)N2CCC[C@@H](C(C)(C)C(=O)OC)C2)[nH]c(C)c1C(C)=O,0.44066447
ZINC_V8_20675,Cc1ccc(C(=O)Nc2ccc(-n3ncn(C)c3=O)cc2)c(C)n1,0.44066447
ZINC_V8_12059,CCOc1ccc2c(c1)CN(c1nnc(C)s1)CC2,0.44066447
ZINC_V8_14039,CN(C)C(=O)Cn1cc(NC(=O)C(=O)NCCC2=CCCCC2)cn1,0.44066447
ZINC_V8_6848,CN(C)C(=O)c1cccc(NC(=O)Cc2ccc(N3CCCC3=O)cc2)c1,0.44066447
ZINC_V8_5384,COc1cc([C@H]2NCCc3ccccc32)ccc1Cl,0.44066447
ZINC_V8_3742,COCCN1C[C@@]23C=C[C@@H](O2)[C@H](C(=O)N(C)Cc2cnccn2)[C@H]3C1=O,0.44066447
ZINC_V8_17501,CCN(CC)S(=O)(=O)c1ccc2c(c1)CCCN2C(=O)c1ccc(Cl)cc1,0.44066447
ZINC_V8_15766,CC(=O)N1Cc2cc(C)ccc2OC2(CCN(C(=O)c3cc[nH]n3)CC2)C1,0.44066447
ZINC_V8_28305,C[C@@H](Cn1cc[nH+]c1)NC(=O)NCCc1nc2ccccc2[nH]1,0.44066447
ZINC_V8_32657,O=C(Nc1ccnc2c(F)cc(F)cc12)c1cccc(S(=O)(=O)N2CCCC2)c1,0.44066447
ZINC_V8_43349,CN(C)c1nc(N)nc(COC(=O)c2cccc(S(C)(=O)=O)c2)n1,0.44066447
ZINC_V8_23620,O=C(CN1CCCOC1=O)Nc1ccc(Cl)cc1F,0.44066447
ZINC_V8_34359,C[C@@H](NC(=O)c1cnn(CC(=O)NC2CCCCC2)c1)C(C)(C)C,0.44066447
ZINC_V8_36606,Cc1nn(-c2ccccc2F)c(C)c1CC(=O)NNC(=O)Cc1c[nH]c2ccccc12,0.44066447
ZINC_V8_23561,CC(=O)c1cccc(S(=O)(=O)N(C)Cc2c(C)nn(-c3ccccc3)c2C)c1,0.44066447
ZINC_V8_8735,C[C@@H](C(=O)NC(=O)NC1CCCCC1)[NH+]1CCN(C(=O)[C@@H]2COc3ccccc3O2)CC1,0.44066444
ZINC_V8_25382,COc1cccc(/C(C)=C/C(=O)OCCn2ccccc2=O)c1,0.44066444
ZINC_V8_24448,Cc1cc(C)cc(CCNC(=O)c2cnc3sc(C)cn3c2=O)c1,0.44066444
ZINC_V8_10437,C[C@@H]1Cc2ccccc2N1CCNC(=O)NCc1cn2ccccc2[nH+]1,0.44066444
ZINC_V8_37618,O=C(NCCc1csc(N2CCCC2)n1)N[C@H]1CCC[C@@H](C2CC2)C1,0.44066444
ZINC_V8_45508,COC(=O)c1cc(NC(=O)NC[C@@H](O)c2ccccc2F)ccc1Cl,0.44066444
ZINC_V8_24366,CNc1c(N/C(O)=[NH+]/Cc2ccc(F)cc2)c(=O)oc2ccccc12,0.44066444
ZINC_V8_40306,CC(C)(C)Oc1cc(CNC(=O)Cc2cn3ccccc3n2)ccn1,0.44066444
ZINC_V8_30555,CCc1ccsc1CNS(=O)(=O)c1cc(OC)ccc1OC,0.44066444
ZINC_V8_29438,COc1cc(C)ccc1NC(=O)[C@H]1SCCc2sccc21,0.44066444
ZINC_V8_3414,CC(=O)Nc1cccc(-n2nnnc2SCCOc2cccc(C)c2)c1,0.44066444
ZINC_V8_12473,Cc1ccc(-c2noc(C[S@](=O)Cc3ccccc3C)n2)cc1F,0.44066444
ZINC_V8_23101,Cc1nn(-c2ccc(Cl)nn2)c2c1[C@H](c1ccccc1C(F)(F)F)CC(O)=N2,0.44066444
ZINC_V8_15404,Cc1cccc(-c2ccc(CNC(=O)[C@@H]3CCO[C@@H]3C)cc2)c1,0.44066444
ZINC_V8_27907,CN(Cc1ccc2c(c1)OCO2)C(=O)[C@H]1CC(=O)N(CCc2ccccc2)C1,0.44066444
ZINC_V8_15369,O=C(NCc1ccco1)c1cccc2c1CCN2C(=O)c1ccc(F)cc1,0.44066444
ZINC_V8_25250,Oc1c([C@H](Nc2cc(C(F)(F)F)ccc2Cl)c2cccnc2)ccc2cccnc12,0.44066444
ZINC_V8_44728,Cc1c(Cl)cccc1NC(=O)CSc1nnc2nc([O-])c(C(C)(C)C)nn12,0.44066444
ZINC_V8_35133,O=C(Nc1cc(-c2ccccc2)ns1)N[C@@H]1CCCOC1,0.44066444
ZINC_V8_7465,CCCCNC(=O)Cn1nnc(-c2ccc(N3CCOCC3)cc2)n1,0.44066444
ZINC_V8_41434,CCCCC(=O)Nc1ccc2nc(C)n(-c3ccc(Cl)cc3)c(=O)c2c1,0.44066444
ZINC_V8_14023,CC(C)Oc1ccc(NC(=O)NCC2(c3ccc(F)cc3)CCOCC2)cc1,0.44066444
ZINC_V8_17994,COc1cc(N)ccc1SCc1nc(-c2cccs2)no1,0.44066444
ZINC_V8_32533,CC(=O)Nc1ccc(OC[C@H](O)CN2CCOc3ccccc32)cc1,0.44066444
ZINC_V8_41552,Cc1cc(NC(=O)CCc2c(C)nc3c4ccccc4nn3c2C)n([C@@H]2CCS(=O)(=O)C2)n1,0.44066444
ZINC_V8_49968,C=CCn1c(SCC(=O)Nc2ccc(C)c(C)c2)nnc1C1CCCCC1,0.44066444
ZINC_V8_9447,COc1cccc([C@H]2CCCN2C(=O)[C@@H]2C[C@@H]2[N+](=O)[O-])c1,0.44066438
ZINC_V8_27218,C[C@H](OC(=O)c1ccc(Cl)nc1)C(=O)Nc1ccc2c(c1)OCCO2,0.44066438
ZINC_V8_18834,O=C(Cn1cnc2c(oc3ccccc32)c1=O)N1CCC[C@@H]2CCCC[C@H]21,0.44066438
ZINC_V8_39974,Cc1nn(CN(C)Cc2c(F)cccc2Cl)c(=S)n1Cc1ccccc1,0.44066438
ZINC_V8_19724,COc1ccc(NC(=O)Cn2c(Cl)nc3ccccc32)cc1,0.44066438
ZINC_V8_15733,Cc1nc(CSCC(=O)N2CCC[C@@H]2c2cccs2)sc1C,0.44066438
ZINC_V8_41441,O=C(/C=C/c1cccs1)N1CCN(C[C@H](O)c2ccco2)CC1,0.44066438
ZINC_V8_9706,Cc1cc(C(=O)N[C@H](C)Cn2nc(C)cc2C)c2cccc(C)c2n1,0.44066438
ZINC_V8_6411,COc1ccc(CC(=O)Nc2nnc(-c3cc4cccc(OC)c4o3)o2)cc1,0.44066435
ZINC_V8_132,Cc1cccc(C(=O)N[C@@H](C(=O)N2CCC[C@@H](C)C2)C(C)C)c1,0.44066435
ZINC_V8_30443,Cn1cc([C@H](O)CNC(=O)Nc2nnc(-c3ccccc3)s2)cn1,0.44066435
ZINC_V8_624,O=C(Cc1csc(NC(=O)Nc2ccc(Cl)cc2)n1)NCCc1ccc(Cl)cc1,0.44066435
ZINC_V8_20906,C[C@H]1C[C@@H]1C(=O)N1CCN(Cc2nc3sc4c(c3c(=O)[nH]2)CCCC4)CC1,0.44066435
ZINC_V8_37184,NC(=O)c1ccc(NC(=O)Cc2csc(NC(=O)c3ccsc3)n2)cc1,0.44066435
ZINC_V8_18712,CCC[NH2+]CCNS(=O)(=O)c1cccc2cnccc12,0.44066435
ZINC_V8_17084,CCOC(=O)c1ccc(-c2ccc(/C=C3/C(=N)N4N=C(c5ccc(C)cc5)SC4=NC3=O)o2)cc1,0.44066435
ZINC_V8_39191,O=C(Nc1cccc(Cl)c1Cl)c1nn(-c2ccccc2)c2c1CCC2,0.44066435
ZINC_V8_43987,CC[C@@H]1CCCCN1C(=O)[C@H](C)[NH+](C)Cc1cc(C(=O)OC)c(C)o1,0.44066435
ZINC_V8_20090,CC(C)[C@@](C)(C#N)NC(=O)CSc1nc2cc(Cl)ccc2n1C,0.44066435
ZINC_V8_46828,COCCOc1ncccc1C(=O)N1C[C@H](c2ccc(OC)cc2)C[C@@H]1C,0.44066435
ZINC_V8_369,CC(C)(O)C#Cc1ccc(C[NH2+][C@H]2CCCN(c3nc4ccccc4s3)C2)s1,0.44066435
ZINC_V8_14526,CC[C@@H]1CN(C(=O)NCc2ncc(C)s2)CC[C@H]1c1ccccc1,0.44066435
ZINC_V8_27971,CC(C)(C)NC(=O)CN(C(=O)c1csnn1)c1cccc2ccccc12,0.44066435
ZINC_V8_23336,C#CCNC(=O)N1CCN(S(=O)(=O)c2ccc3ccccc3c2)CC1,0.44066435
ZINC_V8_13180,O=C(c1ccc(F)cc1)N1CCN(c2ccc([N+](=O)[O-])c(NC3CC3)c2)CC1,0.44066435
ZINC_V8_29010,CC[NH+](CC)[C@@H](CNC(=O)Nc1ccc2c(c1)OCO2)c1ccccc1Cl,0.44066435
ZINC_V8_47006,CCOc1ccc([C@H]2CCC[NH+]2Cc2nnc(-c3ccccc3F)o2)cc1,0.44066435
ZINC_V8_44162,O=C1CC[C@H](C(=O)NCc2ccc(N3CCOCC3)[nH+]c2)CN1,0.44066435
ZINC_V8_4346,CC(=O)Nc1ccc(C(=O)/C=C2\NCCc3cc4c(cc32)OCO4)cc1,0.4406643
ZINC_V8_13860,Cc1ccc(C)n1-c1ccsc1C(=O)Nc1ccc(OCC(N)=O)cc1,0.4406643
ZINC_V8_27017,O=[N+]([O-])c1ccc(N2CCOCC2)c(/C=N/n2cnnc2SCc2ccccc2)c1,0.4406643
ZINC_V8_16085,Cc1ccccc1CCNC(=O)c1[nH]nc(C2CC2)c1N,0.4406643
ZINC_V8_27328,COc1ccccc1N1CCN(C(=O)C(=O)NCCNC(=O)[C@@H]2C=c3ccccc3=[NH+]2)CC1,0.4406643
ZINC_V8_35994,C[C@H]1[NH2+]CC[C@@H]1C(=O)Nc1cccc(Cn2cccn2)c1,0.4406643
ZINC_V8_27992,O=C(CNC(=O)c1ccncc1)N/N=C1\C(=O)N(CCc2ccccc2)c2ccccc21,0.4406643
ZINC_V8_38965,O=C(Nc1cc(Cl)ccn1)c1cc(N2CCCC2=O)ccc1Cl,0.4406643
ZINC_V8_32442,O=C(Cn1ccnc1)N1CCC(n2c(=O)[nH]c3ccccc32)CC1,0.4406643
ZINC_V8_26778,CCOC(=O)[C@H](C)NC(=O)N1CCC[C@@H]1c1cc(C(C)C)no1,0.4406643
ZINC_V8_30453,CN1C(=O)C[C@@](CC(=O)N2CCC([C@@H](O)c3ccccn3)CC2)(c2ccc(-c3ccccc3)cc2)C1=O,0.4406643
ZINC_V8_32562,C[NH+](C)C1(CNC(=O)NCCCn2nc3ccccn3c2=O)CCOCC1,0.4406643
ZINC_V8_15442,COc1cc(OC)cc(N2C(=O)CS[C@@]23C(=O)N2CCCc4cccc3c42)c1,0.4406643
ZINC_V8_21549,NC(=O)c1ccc(NC(=O)NCc2ccc3c(c2)CCC3)cc1,0.4406643
ZINC_V8_32281,O=C1C(=O)N(C2CCCCC2)C(=O)N1CCOc1ccc(Cl)cc1Cl,0.4406643
ZINC_V8_39207,N#Cc1ccc(Oc2cccc(NC(=O)[C@@H]3COc4ccccc43)c2)nc1,0.44066426
ZINC_V8_33026,COC(=O)c1c(NC(=O)c2ccco2)sc2c1CC[C@@H](C)C2,0.44066426
